Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	CLO:0051037	IAO:0000115	A immortal mouse bone marrow-derived cell line cell that has the characteristics: Mouse mesenchymal cell line derived from bone marrow.　C3H/He	
ERROR	duplicate_definition	CLO:0051038	IAO:0000115	A immortal mouse bone marrow-derived cell line cell that has the characteristics: Bone marrow stroma cell line, depositing calcified matrix on the culture surface. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0051041	IAO:0000115	A immortal mouse bone marrow-derived cell line cell that has the characteristics: Bone marrow stroma cell line, depositing calcified matrix on the culture surface. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0050224	IAO:0000115	A immortal mononuclear phagocyte cell line cell that has the characteristics: T cell line derived from Chimpanzee (Pan troglodytes)	
ERROR	duplicate_definition	CLO:0050225	IAO:0000115	A immortal mononuclear phagocyte cell line cell that has the characteristics: T cell line derived from Chimpanzee (Pan troglodytes)	
ERROR	duplicate_definition	CLO:0050508	IAO:0000115	A immortal monkey kidney-derived cell line cell that has the characteristics: SV40 large T antigen expressing, derived from CV-1	
ERROR	duplicate_definition	CLO:0050514	IAO:0000115	A immortal monkey kidney-derived cell line cell that has the characteristics: SV40 large T antigen expressing, derived from CV-1	
ERROR	duplicate_definition	CLO:0051614	IAO:0000115	A immortal medaka cell line cell that has the characteristics: Medaka cell line derived from HB32 strain.	
ERROR	duplicate_definition	CLO:0051615	IAO:0000115	A immortal medaka cell line cell that has the characteristics: Medaka cell line derived from HB32 strain.	
ERROR	duplicate_definition	CLO:0050916	IAO:0000115	A immortal human uterine cervix-derived cell line cell that has the characteristics: MNNG-resistant HeLa.S3(Mer~) cells	
ERROR	duplicate_definition	CLO:0050917	IAO:0000115	A immortal human uterine cervix-derived cell line cell that has the characteristics: MNNG-resistant HeLa.S3(Mer~) cells	
ERROR	duplicate_definition	CLO:0050431	IAO:0000115	A immortal human umbilical cord-derived fibroblast cell line cell that has the characteristics: Normal umbilical cord fibroblast, male	
ERROR	duplicate_definition	CLO:0050432	IAO:0000115	A immortal human umbilical cord-derived fibroblast cell line cell that has the characteristics: Normal umbilical cord fibroblast, male	
ERROR	duplicate_definition	CLO:0051394	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Human cell line derived from embryonal carcinoma of testis.	
ERROR	duplicate_definition	CLO:0051395	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Human cell line derived from embryonal carcinoma of testis.	
ERROR	duplicate_definition	CLO:0051396	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Human cell line derived from embryonal carcinoma of testis.	
ERROR	duplicate_definition	CLO:0051397	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Human cell line derived from embryonal carcinoma of testis.	
ERROR	duplicate_definition	CLO:0051391	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Embryonal carcinoma, testis.	
ERROR	duplicate_definition	CLO:0051392	IAO:0000115	A immortal human testis-derived cell line cell that has the characteristics: Embryonal carcinoma, testis.	
ERROR	duplicate_definition	CLO:0050647	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Wilson's disease	
ERROR	duplicate_definition	CLO:0050648	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Wilson's disease	
ERROR	duplicate_definition	CLO:0050651	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Wilson's disease	
ERROR	duplicate_definition	CLO:0050682	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Skin fibroblasts from a familial colon polyposis patient at Hiroshima.	
ERROR	duplicate_definition	CLO:0050683	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Skin fibroblasts from a familial colon polyposis patient at Hiroshima.	
ERROR	duplicate_definition	CLO:0050684	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Skin fibroblasts from a familial colon polyposis patient at Hiroshima.	
ERROR	duplicate_definition	CLO:0050685	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Skin fibroblasts from a familial colon polyposis patient at Hiroshima.	
ERROR	duplicate_definition	CLO:0050686	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Skin fibroblasts from a familial colon polyposis patient at Hiroshima.	
ERROR	duplicate_definition	CLO:0050659	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual without cancer.	
ERROR	duplicate_definition	CLO:0050688	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual without cancer.	
ERROR	duplicate_definition	CLO:0050690	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual without cancer.	
ERROR	duplicate_definition	CLO:0050693	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual without cancer.	
ERROR	duplicate_definition	CLO:0050667	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual with breast cancer	
ERROR	duplicate_definition	CLO:0050669	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual with breast cancer	
ERROR	duplicate_definition	CLO:0050676	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Control from a nonexposed individual with breast cancer	
ERROR	duplicate_definition	CLO:0050649	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Citrullinemia	
ERROR	duplicate_definition	CLO:0050650	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Citrullinemia	
ERROR	duplicate_definition	CLO:0050662	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer.	
ERROR	duplicate_definition	CLO:0050689	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer.	
ERROR	duplicate_definition	CLO:0050692	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer.	
ERROR	duplicate_definition	CLO:0050661	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050663	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050665	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050666	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050671	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050672	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0050675	IAO:0000115	A immortal human skin-derived cell line cell that has the characteristics: Atomic bomb survivor with breast cancer	
ERROR	duplicate_definition	CLO:0051458	IAO:0000115	A immortal human ovary-derived fibroblast cell line cell that has the characteristics: Silkworm (Bombyx mori) cell line derived from ovary. Useful for the identification and analysis of homologous recombination-related genes in the silkworm.	
ERROR	duplicate_definition	CLO:0051459	IAO:0000115	A immortal human ovary-derived fibroblast cell line cell that has the characteristics: Silkworm (Bombyx mori) cell line derived from ovary. Useful for the identification and analysis of homologous recombination-related genes in the silkworm.	
ERROR	duplicate_definition	CLO:0051445	IAO:0000115	A immortal human ovary-derived fibroblast cell line cell that has the characteristics: Human ovary clear cell carcinoma cell line. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0051446	IAO:0000115	A immortal human ovary-derived fibroblast cell line cell that has the characteristics: Human ovary clear cell carcinoma cell line. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0050480	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome patient  and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050486	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome patient  and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050494	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome patient  and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050495	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome patient  and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050496	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome patient  and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050484	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome (questionable)  patient and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050490	IAO:0000115	A immortal human lymphocyte cell line cell that has the characteristics: Human B cell line derived from Werner syndrome (questionable)  patient and transformed by Epstein-Barr Virus.	
ERROR	duplicate_definition	CLO:0050897	IAO:0000115	A immortal human kidney-derived cell line cell that has the characteristics: Japanese renal carcinoma cells. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0050898	IAO:0000115	A immortal human kidney-derived cell line cell that has the characteristics: Japanese renal carcinoma cells. Cell growth is slow.	
ERROR	duplicate_definition	CLO:0050435	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050436	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050437	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050438	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050439	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050440	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050441	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050442	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050443	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050444	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
ERROR	duplicate_definition	CLO:0050445	IAO:0000115	A immortal human embryo-derived fibroblast cell line cell that has the characteristics: Human fibroblast-like cells derived from embryo. Not immortalized.	
